symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
LUXIND,INE150G01020,2025-09-18,BSE,EQ,B,sell,false,4.000000,1405.050000,5835900,1758170100078612020,2025-09-18T10:23:13
CENTRALBK,INE483A01010,2025-09-18,NSE,EQ,EQ,sell,false,300.000000,37.600000,3388645,1000000029096804,2025-09-18T12:43:45
HCLTECH,INE860A01027,2025-09-19,NSE,EQ,EQ,sell,false,1.000000,1480.000000,200874160,1100000005928298,2025-09-19T09:32:24
HCLTECH,INE860A01027,2025-09-19,NSE,EQ,EQ,sell,false,3.000000,1480.000000,200874257,1100000005928298,2025-09-19T09:32:24
HCLTECH,INE860A01027,2025-09-19,NSE,EQ,EQ,sell,false,1.000000,1480.000000,200873252,1100000005928298,2025-09-19T09:32:24
HCLTECH,INE860A01027,2025-09-19,NSE,EQ,EQ,sell,false,3.000000,1480.000000,200866574,1100000005928298,2025-09-19T09:32:24
KPL,INE552U01010,2025-09-19,BSE,EQ,B,sell,false,4.000000,970.000000,2363800,1758252600001014265,2025-09-19T09:38:40
KPL,INE552U01010,2025-09-19,BSE,EQ,B,sell,false,1.000000,970.000000,2721700,1758252600001014265,2025-09-19T09:38:40
AWFIS,INE108V01019,2025-09-19,NSE,EQ,EQ,sell,false,1.000000,606.150000,1458221,1000000010515806,2025-09-19T09:53:52
AWFIS,INE108V01019,2025-09-19,NSE,EQ,EQ,sell,false,12.000000,606.150000,1458223,1000000010515806,2025-09-19T09:53:52
AWFIS,INE108V01019,2025-09-19,NSE,EQ,EQ,sell,false,22.000000,606.150000,1458222,1000000010515806,2025-09-19T09:53:52
LUXIND,INE150G01020,2025-09-19,NSE,EQ,EQ,buy,false,3.000000,1389.000000,406956963,1200000051422793,2025-09-19T15:29:22
LUXIND,INE150G01020,2025-09-19,NSE,EQ,EQ,buy,false,1.000000,1388.000000,406956962,1200000051422793,2025-09-19T15:29:22
WIPRO,INE075A01022,2025-09-22,NSE,EQ,EQ,buy,false,40.000000,248.490000,600088926,1300000000422533,2025-09-22T09:15:05
TATATECH,INE142M01025,2025-09-22,NSE,EQ,EQ,sell,false,1.000000,710.000000,600090595,1300000000430366,2025-09-22T09:15:06
TATATECH,INE142M01025,2025-09-22,NSE,EQ,EQ,sell,false,4.000000,710.000000,600090596,1300000000430366,2025-09-22T09:15:06
PERSISTENT,INE262H01021,2025-09-22,NSE,EQ,EQ,buy,false,1.000000,5231.500000,400101218,1200000000563846,2025-09-22T09:15:28
KPL,INE552U01010,2025-09-22,BSE,EQ,B,buy,false,5.000000,950.000000,901200,1758511800072041092,2025-09-22T09:16:57
ZAGGLE,INE07K301024,2025-09-22,NSE,EQ,EQ,buy,false,12.000000,356.350000,600634520,1300000004298312,2025-09-22T09:22:18
ZAGGLE,INE07K301024,2025-09-22,NSE,EQ,EQ,buy,false,1.000000,356.300000,600634519,1300000004298312,2025-09-22T09:22:18
NAHARINDUS,INE289A01011,2025-09-22,NSE,EQ,EQ,sell,false,50.000000,120.020000,400592019,1200000004869132,2025-09-22T09:25:33
PERSISTENT,INE262H01021,2025-09-22,NSE,EQ,EQ,sell,false,1.000000,5303.000000,400707969,1200000005986630,2025-09-22T09:28:53
LUXIND,INE150G01020,2025-09-22,NSE,EQ,EQ,sell,false,3.000000,1359.000000,402802221,1200000027662711,2025-09-22T11:17:54
ONGC,INE213A01029,2025-09-22,NSE,EQ,EQ,sell,false,20.000000,236.030000,402822171,1200000027876116,2025-09-22T11:19:19
ZAGGLE,INE07K301024,2025-09-22,NSE,EQ,EQ,buy,false,13.000000,355.200000,604794647,1300000039564889,2025-09-22T12:18:38
POLYPLEX,INE633B01018,2025-09-22,NSE,EQ,EQ,sell,false,5.000000,1085.500000,404495933,1200000045628614,2025-09-22T13:28:17
INOXWIND,INE066P01011,2025-09-22,BSE,EQ,A,sell,false,10.000000,154.250000,4354100,1758524834078827194,2025-09-22T13:29:07
IGPL,INE204A01010,2025-09-22,NSE,EQ,EQ,buy,false,23.000000,430.000000,208383378,1100000056964664,2025-09-22T14:26:17
ZAGGLE,INE07K301024,2025-09-23,NSE,EQ,EQ,sell,false,10.000000,365.700000,600376360,1300000002814938,2025-09-23T09:19:51
MGL,INE002S01010,2025-09-23,BSE,EQ,A,buy,false,2.000000,1309.550000,1397200,1758599691877100560,2025-09-23T09:27:34
SONACOMS,INE073K01018,2025-09-23,NSE,EQ,EQ,buy,false,5.000000,427.200000,601523009,1300000012718682,2025-09-23T09:49:52
TCS,INE467B01029,2025-09-23,NSE,EQ,EQ,buy,false,3.000000,3053.600000,601603188,1300000013080524,2025-09-23T09:52:01
CENTRALBK,INE483A01010,2025-09-23,BSE,EQ,A,sell,false,200.000000,37.510000,2093800,1758600248959755099,2025-09-23T09:52:40
CENTRALBK,INE483A01010,2025-09-23,BSE,EQ,A,sell,false,79.000000,37.490000,2094100,1758600248959755099,2025-09-23T09:52:40
CENTRALBK,INE483A01010,2025-09-23,BSE,EQ,A,sell,false,99.000000,37.480000,2094400,1758600248959755099,2025-09-23T09:52:40
ACMESOLAR,INE622W01025,2025-09-23,NSE,EQ,EQ,buy,false,26.000000,283.000000,7280055,1000000068866467,2025-09-23T15:12:43
ACMESOLAR,INE622W01025,2025-09-23,NSE,EQ,EQ,buy,false,1.000000,283.000000,7280449,1000000068866467,2025-09-23T15:12:43
ACMESOLAR,INE622W01025,2025-09-23,NSE,EQ,EQ,buy,false,7.000000,283.000000,7280451,1000000068866467,2025-09-23T15:12:43
ACMESOLAR,INE622W01025,2025-09-23,NSE,EQ,EQ,buy,false,1.000000,283.000000,7280450,1000000068866467,2025-09-23T15:12:43
PERSISTENT,INE262H01021,2025-09-24,NSE,EQ,EQ,buy,false,2.000000,5200.000000,400087855,1200000000490995,2025-09-24T09:15:24
PFC,INE134E01011,2025-09-24,BSE,EQ,A,sell,false,29.000000,410.850000,533100,1758684600016223288,2025-09-24T09:24:16
NAHARINDUS,INE289A01011,2025-09-24,BSE,EQ,B,sell,false,77.000000,127.100000,3094100,1758688346445404070,2025-09-24T10:42:15
NAHARINDUS,INE289A01011,2025-09-24,BSE,EQ,B,sell,false,80.000000,127.150000,3093900,1758688346445404070,2025-09-24T10:42:15
ZAGGLE,INE07K301024,2025-09-24,NSE,EQ,EQ,buy,false,10.000000,352.400000,605560619,1300000054021356,2025-09-24T13:49:15
ZAGGLE,INE07K301024,2025-09-24,NSE,EQ,EQ,buy,false,26.000000,351.000000,605929871,1300000057046406,2025-09-24T14:08:25
CAPITALSFB,INE646H01017,2025-09-24,NSE,EQ,EQ,buy,false,35.000000,282.000000,6251312,1000000060977626,2025-09-24T14:53:46
ZAGGLE,INE07K301024,2025-09-24,NSE,EQ,EQ,sell,false,10.000000,351.700000,606839860,1300000065724230,2025-09-24T14:59:43
ACMESOLAR,INE622W01025,2025-09-24,BSE,EQ,B,sell,false,35.000000,283.100000,19073300,1758705698544328720,2025-09-24T15:00:42
KPL,INE552U01010,2025-09-24,BSE,EQ,B,sell,false,1.000000,956.350000,8150100,1758684600005008620,2025-09-24T15:01:25
KPL,INE552U01010,2025-09-24,BSE,EQ,B,sell,false,4.000000,956.400000,8149900,1758684600005008620,2025-09-24T15:01:25
ZAGGLE,INE07K301024,2025-09-25,NSE,EQ,EQ,sell,false,15.000000,358.000000,600431949,1300000003590554,2025-09-25T09:21:39
INOXWIND,INE066P01011,2025-09-25,NSE,EQ,EQ,buy,false,11.000000,147.000000,200638826,1100000005824083,2025-09-25T09:26:30
ITC,INE154A01025,2025-09-25,BSE,EQ,A,buy,false,13.000000,400.950000,1662300,1758774829087044505,2025-09-25T10:06:38
LODHA,INE670K01029,2025-09-25,NSE,EQ,EQ,buy,false,3.000000,1162.000000,402382612,1200000025948993,2025-09-25T10:45:03
JMFINANCIL,INE780C01023,2025-09-25,NSE,EQ,EQ,buy,false,59.000000,168.000000,203953344,1100000040908971,2025-09-25T12:05:14
PPLPHARMA,INE0DK501011,2025-09-26,NSE,EQ,EQ,buy,false,52.000000,192.000000,400042847,1200000000313985,2025-09-26T09:15:09
ITC,INE154A01025,2025-09-26,BSE,EQ,A,buy,false,13.000000,400.800000,334700,1758857400161177543,2025-09-26T09:18:57
HCLTECH,INE860A01027,2025-09-26,NSE,EQ,EQ,buy,false,6.000000,1410.000000,200413730,1100000002703653,2025-09-26T09:18:58
PNCINFRA,INE195J01029,2025-09-26,NSE,EQ,EQ,buy,false,33.000000,298.000000,400348776,1200000002921500,2025-09-26T09:20:03
STERTOOLS,INE334A01023,2025-09-26,NSE,EQ,EQ,buy,false,31.000000,315.000000,601016588,1300000004261669,2025-09-26T09:21:57
PNBGILTS,INE859A01011,2025-09-26,NSE,EQ,EQ,buy,false,103.000000,97.050000,400679364,1200000006372181,2025-09-26T09:27:47
AWFIS,INE108V01019,2025-09-26,NSE,EQ,EQ,buy,false,17.000000,565.000000,6512804,1000000072724490,2025-09-26T15:01:50
AMJLAND,INE606A01024,2025-09-26,NSE,EQ,EQ,buy,false,72.000000,54.000000,7330431,1000000077209385,2025-09-26T15:28:02
AMJLAND,INE606A01024,2025-09-26,NSE,EQ,EQ,buy,false,1.000000,54.000000,7330332,1000000077209385,2025-09-26T15:28:02
AMJLAND,INE606A01024,2025-09-26,NSE,EQ,EQ,buy,false,36.000000,54.000000,7328375,1000000077209385,2025-09-26T15:28:02
AMJLAND,INE606A01024,2025-09-26,NSE,EQ,EQ,buy,false,36.000000,54.000000,7328376,1000000077209385,2025-09-26T15:28:02
AMJLAND,INE606A01024,2025-09-26,NSE,EQ,EQ,buy,false,40.000000,54.000000,7328377,1000000077209385,2025-09-26T15:28:02
ZAGGLE,INE07K301024,2025-09-29,NSE,EQ,EQ,buy,false,16.000000,351.450000,600131125,1300000000432773,2025-09-29T09:15:08
KPL,INE552U01010,2025-09-29,BSE,EQ,B,buy,false,5.000000,911.100000,165900,1759116600007030086,2025-09-29T09:15:34
KPL,INE552U01010,2025-09-29,BSE,EQ,B,buy,false,1.000000,911.100000,179700,1759116600007030086,2025-09-29T09:15:34
INOXWIND,INE066P01011,2025-09-29,NSE,EQ,EQ,buy,false,11.000000,141.340000,201730685,1100000016710508,2025-09-29T09:58:59
WIPRO,INE075A01022,2025-09-29,NSE,EQ,EQ,buy,false,41.000000,239.750000,602651594,1300000025291413,2025-09-29T10:33:48
PARAGMILK,INE883N01014,2025-09-29,NSE,EQ,EQ,buy,false,37.000000,265.000000,403066320,1200000037035867,2025-09-29T11:36:26
ONGC,INE213A01029,2025-09-29,BSE,EQ,A,sell,false,64.000000,240.250000,3334300,1759125326011720833,2025-09-29T11:52:37
ACMESOLAR,INE622W01025,2025-09-29,NSE,EQ,EQ,buy,false,35.000000,279.400000,5214071,1000000063021557,2025-09-29T14:19:03
PNCINFRA,INE195J01029,2025-09-29,NSE,EQ,EQ,buy,false,47.000000,293.000000,405658768,1200000074941773,2025-09-29T14:34:23
PNCINFRA,INE195J01029,2025-09-29,NSE,EQ,EQ,buy,false,15.000000,292.950000,405658767,1200000074941773,2025-09-29T14:34:23
PNCINFRA,INE195J01029,2025-09-29,NSE,EQ,EQ,buy,false,6.000000,292.900000,405658766,1200000074941773,2025-09-29T14:34:23
FINPIPE,INE183A01024,2025-09-29,NSE,EQ,EQ,buy,false,50.000000,200.000000,209258982,1100000084088512,2025-09-29T15:08:04
LODHA,INE670K01029,2025-09-30,NSE,EQ,EQ,buy,false,1.000000,1162.000000,400051572,1200000000382864,2025-09-30T09:15:19
DEEDEV,INE841L01016,2025-09-30,NSE,EQ,EQ,buy,false,3.000000,271.600000,200644737,1100000005383326,2025-09-30T09:24:53
DEEDEV,INE841L01016,2025-09-30,NSE,EQ,EQ,buy,false,2.000000,271.600000,200644738,1100000005383326,2025-09-30T09:24:53
DEEDEV,INE841L01016,2025-09-30,NSE,EQ,EQ,buy,false,31.000000,271.600000,200644739,1100000005383326,2025-09-30T09:24:53
FINPIPE,INE183A01024,2025-09-30,BSE,EQ,A,sell,false,25.000000,203.250000,3178100,1759204349450709705,2025-09-30T09:33:49
FINPIPE,INE183A01024,2025-09-30,BSE,EQ,A,sell,false,1.000000,203.350000,3177600,1759204349450709705,2025-09-30T09:33:49
FINPIPE,INE183A01024,2025-09-30,BSE,EQ,A,sell,false,24.000000,203.300000,3177800,1759204349450709705,2025-09-30T09:33:49
ZAGGLE,INE07K301024,2025-09-30,NSE,EQ,EQ,sell,false,15.000000,358.750000,601057897,1300000009231496,2025-09-30T09:34:15
PNCINFRA,INE195J01029,2025-09-30,BSE,EQ,A,sell,false,17.000000,293.200000,1299000,1759203000038870385,2025-09-30T09:35:19
PNCINFRA,INE195J01029,2025-09-30,BSE,EQ,A,sell,false,3.000000,293.150000,1299200,1759203000038870385,2025-09-30T09:35:19
TATATECH,INE142M01025,2025-09-30,NSE,EQ,EQ,buy,false,5.000000,680.650000,601695438,1300000015708121,2025-09-30T09:57:16
MGL,INE002S01010,2025-09-30,BSE,EQ,A,buy,false,2.000000,1277.100000,2168800,1759207484004639100,2025-09-30T10:42:00
ITC,INE154A01025,2025-10-01,BSE,EQ,A,sell,false,1.000000,401.050000,100800,1759289400018072437,2025-10-01T09:17:15
ITC,INE154A01025,2025-10-01,BSE,EQ,A,sell,false,25.000000,401.100000,100600,1759289400018072437,2025-10-01T09:17:15
JINDALSAW,INE324A01032,2025-10-01,NSE,EQ,EQ,buy,false,10.000000,203.500000,200343200,1100000003071552,2025-10-01T09:19:50
PNCINFRA,INE195J01029,2025-10-01,NSE,EQ,EQ,sell,false,1.000000,293.150000,400512813,1200000005159478,2025-10-01T09:26:22
PNCINFRA,INE195J01029,2025-10-01,NSE,EQ,EQ,sell,false,6.000000,293.100000,400512814,1200000005159478,2025-10-01T09:26:22
PNCINFRA,INE195J01029,2025-10-01,NSE,EQ,EQ,sell,false,23.000000,293.100000,400512815,1200000005159478,2025-10-01T09:26:22
BMW,INE374E01021,2025-10-01,BSE,EQ,B,buy,false,100.000000,43.480000,977100,1759289400008006434,2025-10-01T09:29:59
PPLPHARMA,INE0DK501011,2025-10-01,NSE,EQ,EQ,sell,false,52.000000,194.760000,400658554,1200000006913925,2025-10-01T09:31:15
PARAGMILK,INE883N01014,2025-10-01,NSE,EQ,EQ,sell,false,37.000000,268.400000,401099879,1200000012329552,2025-10-01T09:47:45
PNBGILTS,INE859A01011,2025-10-01,NSE,EQ,EQ,sell,false,103.000000,100.600000,401904169,1200000022895048,2025-10-01T10:22:03
WIPRO,INE075A01022,2025-10-01,NSE,EQ,EQ,sell,false,20.000000,240.900000,606387616,1300000066951935,2025-10-01T14:22:25
KPL,INE552U01010,2025-10-03,BSE,EQ,B,buy,false,10.000000,917.600000,134600,1759462200157038062,2025-10-03T09:15:01
FINPIPE,INE183A01024,2025-10-03,NSE,EQ,EQ,buy,false,50.000000,200.100000,200188015,1100000000349188,2025-10-03T09:15:04
BMW,INE374E01021,2025-10-03,BSE,EQ,B,buy,false,222.000000,45.000000,204600,1759462200157033208,2025-10-03T09:15:51
PERSISTENT,INE262H01021,2025-10-03,NSE,EQ,EQ,buy,false,2.000000,4990.300000,400163218,1200000001016158,2025-10-03T09:16:19
ACMESOLAR,INE622W01025,2025-10-03,BSE,EQ,B,sell,false,1.000000,286.200000,633000,1759462200114272861,2025-10-03T09:17:57
ACMESOLAR,INE622W01025,2025-10-03,BSE,EQ,B,sell,false,34.000000,286.150000,633200,1759462200114272861,2025-10-03T09:17:57
LEHAR-X,INE976H01018,2025-10-03,BSE,EQ,X,buy,false,37.000000,244.850000,655000,1759462200023049074,2025-10-03T09:23:09
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,1.000000,345.800000,601547605,1300000011828678,2025-10-03T09:44:14
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,1.000000,345.800000,601547606,1300000011828678,2025-10-03T09:44:14
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,1.000000,345.800000,601547608,1300000011828678,2025-10-03T09:44:14
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,1.000000,345.800000,601547610,1300000011828678,2025-10-03T09:44:14
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,1.000000,345.800000,601547612,1300000011828678,2025-10-03T09:44:14
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,2.000000,345.800000,601547607,1300000011828678,2025-10-03T09:44:14
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,2.000000,345.800000,601547609,1300000011828678,2025-10-03T09:44:14
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,2.000000,345.800000,601547611,1300000011828678,2025-10-03T09:44:14
ZAGGLE,INE07K301024,2025-10-03,NSE,EQ,EQ,buy,false,5.000000,345.800000,601547613,1300000011828678,2025-10-03T09:44:14
INFY,INE009A01021,2025-10-03,NSE,EQ,EQ,buy,false,1.000000,1441.000000,201447697,1100000011913501,2025-10-03T09:45:41
BAJAJHFL,INE377Y01014,2025-10-03,BSE,EQ,A,buy,false,10.000000,111.600000,2539800,1759464181295389740,2025-10-03T09:46:48
WIPRO,INE075A01022,2025-10-03,NSE,EQ,EQ,buy,false,21.000000,240.430000,605790315,1300000054807635,2025-10-03T12:59:43
LEHAR-X,INE976H01018,2025-10-06,BSE,EQ,X,buy,false,3.000000,250.850000,2849400,1759721400001083068,2025-10-06T09:15:01
ZAGGLE,INE07K301024,2025-10-06,NSE,EQ,EQ,sell,false,10.000000,346.000000,600156582,1300000000800718,2025-10-06T09:15:32
AWFIS,INE108V01019,2025-10-06,BSE,EQ,B,sell,false,5.000000,589.800000,441300,1759721400008196868,2025-10-06T09:16:46
AWFIS,INE108V01019,2025-10-06,BSE,EQ,B,sell,false,7.000000,589.650000,441700,1759721400008196868,2025-10-06T09:16:46
AWFIS,INE108V01019,2025-10-06,BSE,EQ,B,sell,false,5.000000,589.700000,441500,1759721400008196868,2025-10-06T09:16:46
CAMPUS,INE278Y01022,2025-10-06,NSE,EQ,EQ,sell,false,37.000000,274.950000,285066,1000000002034425,2025-10-06T09:17:59
PERSISTENT,INE262H01021,2025-10-06,BSE,EQ,A,sell,false,1.000000,5145.150000,344300,1759721400013131744,2025-10-06T09:18:24
TCS,INE467B01029,2025-10-06,NSE,EQ,EQ,buy,false,1.000000,2920.000000,600406836,1300000002521543,2025-10-06T09:18:33
BODALCHEM,INE338D01028,2025-10-06,NSE,EQ,EQ,buy,false,59.000000,63.050000,378902,1000000002667287,2025-10-06T09:19:22
BODALCHEM,INE338D01028,2025-10-06,NSE,EQ,EQ,buy,false,1.000000,63.020000,352162,1000000002667287,2025-10-06T09:19:22
BODALCHEM,INE338D01028,2025-10-06,NSE,EQ,EQ,buy,false,39.000000,63.040000,352163,1000000002667287,2025-10-06T09:19:22
BODALCHEM,INE338D01028,2025-10-06,NSE,EQ,EQ,buy,false,41.000000,63.050000,352165,1000000002667287,2025-10-06T09:19:22
BODALCHEM,INE338D01028,2025-10-06,NSE,EQ,EQ,buy,false,19.000000,63.050000,352164,1000000002667287,2025-10-06T09:19:22
JINDALSAW,INE324A01032,2025-10-06,BSE,EQ,A,sell,false,10.000000,207.300000,1377400,1759721400013656900,2025-10-06T09:21:44
TORNTPOWER,INE813H01021,2025-10-06,NSE,EQ,EQ,buy,false,8.000000,1216.500000,600608135,1300000004186468,2025-10-06T09:22:07
AMJLAND,INE606A01024,2025-10-06,NSE,EQ,EQ,sell,false,35.000000,54.910000,563038,1000000004772487,2025-10-06T09:24:09
AMJLAND,INE606A01024,2025-10-06,NSE,EQ,EQ,sell,false,33.000000,54.800000,563039,1000000004772487,2025-10-06T09:24:09
AMJLAND,INE606A01024,2025-10-06,NSE,EQ,EQ,sell,false,26.000000,54.750000,563040,1000000004772487,2025-10-06T09:24:09
AMJLAND,INE606A01024,2025-10-06,NSE,EQ,EQ,sell,false,17.000000,54.610000,563042,1000000004772487,2025-10-06T09:24:09
AMJLAND,INE606A01024,2025-10-06,NSE,EQ,EQ,sell,false,74.000000,54.710000,563041,1000000004772487,2025-10-06T09:24:09
KPL,INE552U01010,2025-10-06,BSE,EQ,B,buy,false,1.000000,910.000000,757900,1759721400010033107,2025-10-06T09:25:21
INFY,INE009A01021,2025-10-06,NSE,EQ,EQ,buy,false,1.000000,1449.400000,200932661,1100000007455472,2025-10-06T09:29:10
HCLTECH,INE860A01027,2025-10-06,NSE,EQ,EQ,buy,false,8.000000,1408.200000,201519980,1100000013250163,2025-10-06T09:45:18
LEHAR-X,INE976H01018,2025-10-06,BSE,EQ,X,sell,false,15.000000,255.050000,5394500,1759721400001083557,2025-10-06T12:34:49
KPL,INE552U01010,2025-10-06,BSE,EQ,B,sell,false,5.000000,920.050000,6900300,1759721400010033605,2025-10-06T13:17:46
WIPRO,INE075A01022,2025-10-06,BSE,EQ,A,sell,false,20.000000,241.400000,10532900,1759739301315798273,2025-10-06T14:40:49
PERSISTENT,INE262H01021,2025-10-07,BSE,EQ,A,sell,false,3.000000,5211.900000,394300,1759807800023277299,2025-10-07T09:21:20
MGL,INE002S01010,2025-10-07,NSE,EQ,EQ,sell,false,2.000000,1325.800000,400577762,1200000005141713,2025-10-07T09:24:53
JINDALSAW,INE324A01032,2025-10-07,BSE,EQ,A,buy,false,10.000000,202.950000,2437600,1759810038298507310,2025-10-07T09:55:15
EPIGRAL,INE071N01016,2025-10-07,BSE,EQ,A,buy,false,1.000000,1730.200000,1606000,1759810474596157267,2025-10-07T09:56:42
ZAGGLE,INE07K301024,2025-10-07,NSE,EQ,EQ,buy,false,10.000000,351.000000,603072267,1300000025344674,2025-10-07T10:53:52
AMJLAND,INE606A01024,2025-10-07,NSE,EQ,EQ,buy,false,185.000000,54.000000,4055154,1000000044719330,2025-10-07T12:55:28
LODHA,INE670K01029,2025-10-07,BSE,EQ,A,buy,false,5.000000,1126.800000,7423300,1759819195469847119,2025-10-07T13:03:30
KPL,INE552U01010,2025-10-08,BSE,EQ,B,buy,false,5.000000,892.400000,140400,1759894200091020132,2025-10-08T09:16:13
JMFINANCIL,INE780C01023,2025-10-08,NSE,EQ,EQ,sell,false,24.000000,175.900000,200355829,1100000002481296,2025-10-08T09:18:07
JMFINANCIL,INE780C01023,2025-10-08,NSE,EQ,EQ,sell,false,35.000000,175.920000,200355828,1100000002481296,2025-10-08T09:18:07
LEHAR-X,INE976H01018,2025-10-08,BSE,EQ,X,buy,false,15.000000,250.000000,1223800,1759894200002034116,2025-10-08T09:34:15
MGL,INE002S01010,2025-10-08,NSE,EQ,EQ,sell,false,2.000000,1300.000000,402017736,1200000022532938,2025-10-08T10:31:37
FINPIPE,INE183A01024,2025-10-08,NSE,EQ,EQ,buy,false,51.000000,194.850000,203686885,1100000034072487,2025-10-08T11:06:11
NTPC,INE733E01010,2025-10-09,NSE,EQ,EQ,buy,false,30.000000,332.000000,400114473,1200000000701877,2025-10-09T09:15:46
KPL,INE552U01010,2025-10-09,BSE,EQ,B,sell,false,6.000000,905.150000,139400,1759980600039018094,2025-10-09T09:16:51
BODALCHEM,INE338D01028,2025-10-09,NSE,EQ,EQ,sell,false,20.000000,61.500000,535033,1000000004356949,2025-10-09T09:24:41
STERTOOLS,INE334A01023,2025-10-09,NSE,EQ,EQ,buy,false,30.000000,310.900000,601373108,1300000010925942,2025-10-09T09:39:55
STERTOOLS,INE334A01023,2025-10-09,NSE,EQ,EQ,buy,false,3.000000,311.000000,601373109,1300000010925942,2025-10-09T09:39:55
VBL,INE200M01039,2025-10-09,NSE,EQ,EQ,buy,false,22.000000,439.950000,605792170,1300000052807725,2025-10-09T13:27:28
INFY,INE009A01021,2025-10-09,NSE,EQ,EQ,sell,false,3.000000,1500.700000,206599438,1100000002657626,2025-10-09T13:48:50
FINPIPE,INE183A01024,2025-10-09,NSE,EQ,EQ,sell,false,25.000000,194.750000,206607601,1100000063922215,2025-10-09T13:49:18
TCS,INE467B01029,2025-10-10,BSE,EQ,A,sell,false,4.000000,3020.000000,301500,1760067000250294235,2025-10-10T09:16:22
BODALCHEM,INE338D01028,2025-10-10,NSE,EQ,EQ,buy,false,21.000000,61.300000,202712,1000000001731034,2025-10-10T09:18:01
SONACOMS,INE073K01018,2025-10-10,BSE,EQ,A,sell,false,27.000000,433.700000,1208800,1760067000248807910,2025-10-10T09:20:45
STERTOOLS,INE334A01023,2025-10-10,NSE,EQ,EQ,sell,false,3.000000,310.500000,600579170,1300000004052834,2025-10-10T09:21:14
STERTOOLS,INE334A01023,2025-10-10,NSE,EQ,EQ,sell,false,12.000000,310.450000,600579171,1300000004052834,2025-10-10T09:21:14
KPL,INE552U01010,2025-10-10,BSE,EQ,B,buy,false,2.000000,889.900000,384100,1760067000081021137,2025-10-10T09:22:31
FINPIPE,INE183A01024,2025-10-10,NSE,EQ,EQ,buy,false,21.000000,194.980000,200679067,1100000005477055,2025-10-10T09:24:37
FINPIPE,INE183A01024,2025-10-10,NSE,EQ,EQ,buy,false,4.000000,194.980000,200679066,1100000005477055,2025-10-10T09:24:37
HCLTECH,INE860A01027,2025-10-10,NSE,EQ,EQ,sell,false,14.000000,1482.000000,200985171,1100000007254310,2025-10-10T09:29:05
BMW,INE374E01021,2025-10-10,BSE,EQ,B,buy,false,132.000000,43.610000,702800,1760067000081025532,2025-10-10T09:31:10
POLYPLEX,INE633B01018,2025-10-10,BSE,EQ,B,buy,false,5.000000,1009.200000,3510500,1760069511320255513,2025-10-10T09:59:01
KPL,INE552U01010,2025-10-10,BSE,EQ,B,buy,false,6.000000,894.700000,2369400,1760067000081021300,2025-10-10T10:24:47
ZAGGLE,INE07K301024,2025-10-10,NSE,EQ,EQ,sell,false,15.000000,351.150000,606533224,1300000053200995,2025-10-10T13:11:40
LODHA,INE670K01029,2025-10-10,NSE,EQ,EQ,sell,false,5.000000,1160.000000,405821923,1200000054791765,2025-10-10T13:54:28
TATATECH,INE142M01025,2025-10-13,BSE,EQ,A,sell,false,7.000000,707.000000,1896200,1760326200151646873,2025-10-13T09:30:19
TATATECH,INE142M01025,2025-10-13,BSE,EQ,A,sell,false,3.000000,707.000000,1967700,1760326200151646873,2025-10-13T09:30:19
LUXIND,INE150G01020,2025-10-13,NSE,EQ,EQ,buy,false,4.000000,1306.200000,400958748,1200000008523892,2025-10-13T09:35:28
DEEDEV,INE841L01016,2025-10-13,NSE,EQ,EQ,sell,false,36.000000,280.350000,201330838,1100000010929145,2025-10-13T09:39:39
INFY,INE009A01021,2025-10-13,BSE,EQ,A,sell,false,3.000000,1487.200000,5085300,1760333629796096090,2025-10-13T11:09:19
INFY,INE009A01021,2025-10-13,BSE,EQ,A,sell,false,5.000000,1487.150000,5085500,1760333629796096090,2025-10-13T11:09:19
YUKEN,INE384C01016,2025-10-13,NSE,EQ,EQ,buy,false,6.000000,944.600000,605719069,1300000050935175,2025-10-13T13:14:13
YUKEN,INE384C01016,2025-10-13,NSE,EQ,EQ,buy,false,4.000000,944.600000,605719067,1300000050935175,2025-10-13T13:14:13
TORNTPOWER,INE813H01021,2025-10-14,BSE,EQ,A,sell,false,8.000000,1280.850000,285600,1760412600020060310,2025-10-14T09:15:27
LODHA,INE670K01029,2025-10-14,BSE,EQ,A,sell,false,5.000000,1165.150000,131400,1760412600023053381,2025-10-14T09:15:48
BMW,INE374E01021,2025-10-14,BSE,EQ,B,sell,false,10.000000,44.310000,119800,1760412600016011197,2025-10-14T09:16:21
BMW,INE374E01021,2025-10-14,BSE,EQ,B,sell,false,5.000000,44.010000,120000,1760412600016011197,2025-10-14T09:16:21
BMW,INE374E01021,2025-10-14,BSE,EQ,B,sell,false,85.000000,44.000000,120200,1760412600016011197,2025-10-14T09:16:21
