symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
DEEDEV,,8/22/2025,NSE,EQ,EQ,SELL,FALSE,4,275,201250433,2.50822E+14,8/22/2025 9:41
DEEDEV,,8/22/2025,NSE,EQ,EQ,SELL,FALSE,35,274.95,201250434,2.50822E+14,8/22/2025 9:41
DEEDEV,,8/22/2025,NSE,EQ,EQ,SELL,FALSE,1,274.9,201250435,2.50822E+14,8/22/2025 9:41
DEEDEV,,8/22/2025,NSE,EQ,EQ,SELL,FALSE,11,274.9,201250436,2.50822E+14,8/22/2025 9:41
DEEDEV,,8/22/2025,NSE,EQ,EQ,SELL,FALSE,1,274.85,201250437,2.50822E+14,8/22/2025 9:41
DEEDEV,,8/22/2025,NSE,EQ,EQ,SELL,FALSE,18,274.85,201250438,2.50822E+14,8/22/2025 9:41
DEEDEV,,8/22/2025,NSE,EQ,EQ,SELL,FALSE,9,274.85,201250439,2.50822E+14,8/22/2025 9:41
PPLPHARMA,,8/22/2025,NSE,EQ,EQ,BUY,FALSE,51,194.79,401285897,2.50822E+14,8/22/2025 9:55
PFC,,8/22/2025,NSE,EQ,EQ,BUY,FALSE,22,400.7,402667275,2.50822E+14,8/22/2025 11:24
PFC,,8/22/2025,NSE,EQ,EQ,BUY,FALSE,3,400.7,402667276,2.50822E+14,8/22/2025 11:24
DATAPATTNS,,8/25/2025,NSE,EQ,EQ,BUY,FALSE,1,2615,200083105,2.50825E+14,8/25/2025 9:15
IGPL,,8/25/2025,NSE,EQ,EQ,SELL,FALSE,5,460,200386713,2.50825E+14,8/25/2025 9:19
IGPL,,8/25/2025,NSE,EQ,EQ,SELL,FALSE,16,460,200386714,2.50825E+14,8/25/2025 9:19
INFY,,8/25/2025,BSE,EQ,EQ,SELL,FALSE,2,1516.6,1348900,2.50825E+14,8/25/2025 9:23
TCS,,8/25/2025,NSE,EQ,EQ,BUY,FALSE,2,3117.9,600904947,2.50825E+14,8/25/2025 9:32
TCS,,8/25/2025,NSE,EQ,EQ,BUY,FALSE,1,3117.9,600904948,2.50825E+14,8/25/2025 9:32
BMW,,8/25/2025,BSE,EQ,EQ,SELL,FALSE,200,48.5,1406000,2.50825E+14,8/25/2025 9:32
CMSINFO,,8/25/2025,NSE,EQ,EQ,BUY,FALSE,13,445.8,1247275,2.50825E+14,8/25/2025 9:58
COALINDIA,,8/25/2025,NSE,EQ,EQ,SELL,FALSE,20,380.25,4306024,2.50825E+14,8/25/2025 13:53
BBL,,8/25/2025,NSE,EQ,EQ,BUY,FALSE,1,2820,4424472,2.50825E+14,8/25/2025 14:03
BBL,,8/25/2025,NSE,EQ,EQ,BUY,FALSE,1,2820,4424569,2.50825E+14,8/25/2025 14:03
