Date,Symbol,Invested Amount,Absolute Profit,Yield Per Day,Age of Stock,Profit Percentage,ROI per day
2025-07-25,INFY,16219.2,-1063.2000000000007,-35.440000000000026,30,-6.555193844332647,-0.2185064614777549
2025-07-25,INOXWIND,27009.449999,-1466.799998999999,-104.77142849999991,14,-5.430691846943592,-0.3879065604959709
2025-07-25,IRCTC,38434.3,-8584.299999999996,-25.93444108761328,331,-22.33499764533241,-0.0674773342759287
2025-07-25,ITC,14978.999988,-242.3999879999992,-7.574999624999975,32,-1.618265492984786,-0.0505707966557745
2025-07-25,ITDC,9659.85,-459.8500000000004,0.0,0,-4.760425886530332,0.0
2025-07-25,JINDALSAW,12100.0,-962.5,-33.189655172413794,29,-7.954545454545454,-0.274294670846395
2025-07-25,LODHA,9751.099995,-795.9999950000001,-72.36363590909092,11,-8.163181542678869,-0.7421074129708063
2025-07-25,LUXIND,8676.0,-216.0,0.0,0,-2.489626556016597,0.0
2025-07-25,MGL,9042.3,-763.5,-190.875,4,-8.443648186855116,-2.110912046713779
2025-07-25,NCC,14585.409995,-399.159995,-10.234871666666669,39,-2.7367074023756297,-0.0701719846762981
2025-07-25,PERSISTENT,26880.0,-1127.5,-161.07142857142858,7,-4.194568452380952,-0.5992240646258502
2025-07-25,PNCINFRA,18589.75002,-349.7500199999995,-1.921703406593404,182,-1.8814132499023213,-0.0103374354390237
2025-07-25,POLYPLEX,55370.849977,-1837.849976999998,-47.12435838461533,39,-3.3191651884762576,-0.0851067997045194
2025-07-25,PRICOLLTD,29265.499956,-380.5999560000018,-63.43332600000031,6,-1.3005072750242608,-0.2167512125040434
2025-07-25,RAJESHEXPO,33522.0,-14007.0,-58.3625,240,-41.7844997315196,-0.1741020822146649
2025-07-25,SHAILY,26853.4,-819.0,-31.5,26,-3.049893123403368,-0.1173035816693603
2025-07-25,SOLARINDS,46549.999998,-3034.999998,-252.9166665,12,-6.519871102320939,-0.5433225918600783
2025-07-25,TATAMOTORS,52964.85,-11726.85,-42.182913669064746,278,-22.14081603176446,-0.0796432231358433
2025-07-25,TATATECH,25477.94998,-685.6999799999976,-6.014912105263137,114,-2.691346754893023,-0.0236083048674826
2025-07-25,ZAGGLE,9720.0,-526.7999999999993,0.0,0,-5.419753086419746,0.0
2025-07-28,AWFIS,9195.0,-434.25,-21.7125,20,-4.722675367047309,-0.2361337683523654
2025-07-28,DATAPATTNS,8487.900000000001,-768.9000000000015,-54.92142857142868,14,-9.05877778955927,-0.6470555563970908
2025-07-28,DEEDEV,0.0,0.0,0.0,0,0.0,0.0
2025-07-28,FINPIPE,0.0,0.0,0.0,0,0.0,0.0
2025-07-28,FIVESTAR,9035.0,-343.8500000000004,-114.6166666666668,3,-3.805755395683457,-1.2685851318944856
2025-07-28,GOACARBON,14599.99998,-648.4999800000005,-81.06249750000006,8,-4.441780691016142,-0.5552225863770177
2025-07-28,ITC,0.0,0.0,0.0,0,0.0,0.0
2025-07-28,JINDALSAW,12100.0,-1346.5,-336.625,4,-11.12809917355372,-2.78202479338843
2025-07-28,LODHA,13648.7,-1639.699999999999,-1639.699999999999,1,-12.013598364679414,-12.013598364679414
2025-07-28,M&MFIN,9614.0,-142.5,0.0,0,-1.4822134387351775,0.0
2025-07-28,MGL,9042.3,-799.5,-114.21428571428572,7,-8.841776981520189,-1.263110997360027
2025-07-28,NCC,14585.409995,-597.409995,-119.481999,5,-4.095942419203828,-0.8191884838407656
2025-07-28,ONGC,9720.0,-131.60000000000036,0.0,0,-1.3539094650205798,0.0
2025-07-28,CENTRALBK,19638.099804,-428.3098040000041,-85.66196080000081,5,-2.181014498728453,-0.4362028997456907
2025-07-28,INOXWIND,27009.449999,-1724.3999989999977,-101.4352940588234,17,-6.384432111960228,-0.3755548301153075
2025-07-28,ITDC,16113.726576,-532.0265760000002,-40.92512123076925,13,-3.3016979250002145,-0.2539767634615549
2025-07-28,LUXIND,17240.600004,-740.6000039999999,-370.300002,2,-4.295674186676641,-2.1478370933383206
2025-07-28,PERSISTENT,26880.0,-1132.5,-113.25,10,-4.213169642857143,-0.4213169642857143
2025-07-28,PRICOLLTD,24831.333296,-633.7332959999985,-79.21666199999981,8,-2.5521517046452136,-0.3190189630806517
2025-07-28,SOLARINDS,46549.999998,-3177.9499979999964,-211.86333319999977,15,-6.82696025378418,-0.455130683585612
2025-07-28,ZAGGLE,18984.0,-1257.5999999999983,-628.7999999999993,2,-6.624525916561306,-3.312262958280653
2025-07-28,AARTIIND,40887.24997,-10927.249969999995,-35.02323708333332,312,-26.72532385527908,-0.0856580892797406
2025-07-28,BAJAJHFL,18825.299864,-1307.2998640000003,-7.6899992000000035,170,-6.944377372176559,-0.0408492786598621
2025-07-28,COALINDIA,23596.24997,-516.8999699999986,-14.35833249999996,36,-2.1906021959301976,-0.060850060998061
2025-07-28,ELECTCAST,22055.69987,-3253.6998699999967,-23.57753528985505,138,-14.752195075095557,-0.1068999643122866
2025-07-28,GAEL,16918.2,-1010.7000000000008,-25.26750000000002,40,-5.974039791467181,-0.1493509947866795
2025-07-28,INFY,16219.2,-1059.2000000000007,-32.09696969696972,33,-6.530531715497687,-0.1978949004696268
2025-07-28,IRCTC,38434.3,-9224.299999999996,-27.61766467065867,334,-24.00017692529849,-0.0718568171416122
2025-07-28,PNCINFRA,18589.74996,-646.749960000001,-4.619642571428579,140,-3.479067558152358,-0.0248504825582311
2025-07-28,POLYPLEX,55370.849977,-3012.849976999998,-71.73452326190471,42,-5.4412203862708965,-0.1295528663397832
2025-07-28,RAJESHEXPO,33522.0,-13911.0,-57.24691358024691,243,-41.49812063719349,-0.1707741590007962
2025-07-28,SHAILY,28481.349993,-2229.9499929999984,-82.59074048148142,27,-7.829509463378892,-0.289981831976996
2025-07-28,TATAMOTORS,52964.85,-11990.85,-42.6720640569395,281,-22.63925981098785,-0.0805667608931952
2025-07-28,TATATECH,25477.94998,-1002.4499799999976,-8.567948547008527,117,-3.9345786485447753,-0.0336288773379895
2025-07-29,AWFIS,9195.0,-225.0,0.0,0,-2.446982055464926,0.0
2025-07-29,AZAD,9029.899998,4.600002000001041,4.600002000001041,1,0.0509418930555142,0.0509418930555142
2025-07-29,BBL,8564.099999999999,280.2000000000007,280.2000000000007,1,3.271797386765693,3.271797386765693
2025-07-29,DATAPATTNS,8487.900000000001,-749.7000000000007,-49.98000000000005,15,-8.832573428056417,-0.5888382285370944
2025-07-29,FIVESTAR,9035.0,-611.6499999999996,-152.9124999999999,4,-6.769784172661867,-1.6924460431654669
2025-07-29,M&MFIN,11771.974004,81.42599599999994,40.71299799999997,2,0.6916936443482817,0.3458468221741408
2025-07-29,MGL,9042.3,-703.5,-87.9375,8,-7.780100195746659,-0.9725125244683324
2025-07-29,PFC,9720.0,141.59999999999854,141.59999999999854,1,1.4567901234567753,1.4567901234567753
2025-07-29,SAIL,0.0,0.0,0.0,0,0.0,0.0
2025-07-29,AARTIIND,40887.24997,-9933.249969999995,-31.73562290734824,313,-24.29424815141217,-0.0776174062345436
2025-07-29,BAJAJHFL,18825.299864,-1208.4998640000013,-7.067250666666674,171,-6.419551734796213,-0.0375412382151825
2025-07-29,CENTRALBK,19638.099804,-349.8598039999997,-58.30996733333328,6,-1.781535930114472,-0.2969226550190786
2025-07-29,COALINDIA,23596.24997,-187.4999700000008,-5.0675667567567775,37,-0.7946176627149909,-0.0214761530463511
2025-07-29,ELECTCAST,22055.69987,-2590.6998699999967,-22.926547522123865,113,-11.74616940414504,-0.1039484018065932
2025-07-29,GAEL,16918.2,-958.2000000000008,-23.37073170731709,41,-5.663723091108987,-0.138139587588024
2025-07-29,GOACARBON,19770.000002,-586.1000020000029,-586.1000020000029,1,-2.964592827216545,-2.964592827216545
2025-07-29,INFY,16219.2,-1080.7000000000007,-31.78529411764708,34,-6.6630906579856015,-0.1959732546466353
2025-07-29,INOXWIND,27009.449999,-1845.1499989999973,-102.50833327777764,18,-6.831497861186779,-0.3795276589548211
2025-07-29,IRCTC,38434.3,-8998.299999999996,-26.86059701492536,335,-23.41216049206047,-0.0698870462449566
2025-07-29,ITDC,16079.449995,-447.7999949999976,-31.98571392857125,14,-2.784921095803922,-0.1989229354145658
2025-07-29,JINDALSAW,21788.050025,-1207.2500250000012,-67.0694458333334,18,-5.540881463071642,-0.3078267479484246
2025-07-29,LODHA,24893.299996,-1209.7999960000016,-109.98181781818197,11,-4.859942218164724,-0.4418129289240658
2025-07-29,LUXIND,26970.599997,-615.6999970000033,-55.97272700000031,11,-2.2828561361945563,-0.2075323760176869
2025-07-29,NCC,22520.646912,230.45308800000203,12.12910989473695,19,1.0232969279279736,0.0538577330488407
2025-07-29,ONGC,19536.630003,20.81999700000233,6.939999000000777,3,0.1065690295450405,0.0355230098483468
2025-07-29,PERSISTENT,26880.0,-997.5,-90.6818181818182,11,-3.7109375,-0.3373579545454545
2025-07-29,PNCINFRA,15413.5357,551.4642999999996,4.447292741935481,124,3.5777923426096168,0.0288531640533033
2025-07-29,POLYPLEX,55370.849977,-2721.4499769999966,-63.28953434883713,43,-4.914950697217824,-0.1143011790050656
2025-07-29,PRICOLLTD,24707.000024,-170.60002400000303,-18.95555822222256,9,-0.6904926694227741,-0.0767214077136415
2025-07-29,RAJESHEXPO,33522.0,-14017.0,-57.44672131147541,244,-41.81433088717857,-0.1713702085540105
2025-07-29,SHAILY,30040.250004,-203.45000399999844,-8.477083499999935,24,-0.6772580253922924,-0.0282190843913455
2025-07-29,SOLARINDS,46549.999998,-3136.999998,-196.062499875,16,-6.738990328968376,-0.4211868955605235
2025-07-29,TATAMOTORS,52964.85,-11423.85,-40.51010638297872,282,-21.568738512428524,-0.0764848883419451
2025-07-29,TATATECH,25477.94998,-713.6999799999976,-6.048304915254217,118,-2.80124570681804,-0.023739370396763
2025-07-29,ZAGGLE,28733.999978,570.0000220000002,114.00000440000004,5,1.9837127529631,0.3967425505926199
2025-07-30,AWFIS,18693.34999,-214.24999000000025,-214.24999000000025,1,-1.146129453065465,-1.146129453065465
2025-07-30,AZAD,9029.899998,14.800002000001768,7.400001000000884,2,0.1638999546316102,0.0819499773158051
2025-07-30,BBL,8564.099999999999,420.3000000000029,0.0,0,4.907696080148562,0.0
2025-07-30,CENTRALBK,19638.099804,-485.8398040000029,-69.40568628571471,7,-2.473965449045352,-0.3534236355779073
2025-07-30,DATAPATTNS,8487.900000000001,-708.300000000002,-64.39090909090928,11,-8.34482027356592,-0.7586200248696291
2025-07-30,FINPIPE,10035.980016,140.01998399999866,140.01998399999866,1,1.3951799801989426,1.3951799801989426
2025-07-30,FIVESTAR,9035.0,-1088.1000000000004,-217.6200000000001,5,-12.043165467625904,-2.4086330935251805
2025-07-30,GOACARBON,24859.354832,-341.3548320000009,-48.764976000000125,7,-1.3731443728402584,-0.1961634818343226
2025-07-30,INOXWIND,27009.449999,-1853.1999990000004,-97.5368420526316,19,-6.861302244468559,-0.3611211707615031
2025-07-30,ITDC,16079.449995,-36.04999499999758,-2.4033329999998387,15,-0.2241991797680116,-0.0149466119845341
2025-07-30,JINDALSAW,21788.04993,-1496.049930000001,-78.73947000000005,19,-6.866378289045902,-0.3613883310024159
2025-07-30,LODHA,24893.299996,-1372.2499960000025,-114.35416633333352,12,-5.512527452047351,-0.4593772876706126
2025-07-30,LUXIND,26970.599997,-269.89999700000044,-22.491666416666703,12,-1.0007192907463016,-0.0833932742288584
2025-07-30,LXCHEM,0.0,0.0,0.0,0,0.0,0.0
2025-07-30,M&MFIN,11696.000008,387.69999199999984,129.2333306666666,3,3.3148084108653824,1.1049361369551274
2025-07-30,MGL,9042.3,-581.0999999999985,-64.5666666666665,9,-6.426462293885389,-0.7140513659872654
2025-07-30,NCC,22411.860036,288.2399640000003,14.411998200000015,20,1.2861046050484102,0.0643052302524205
2025-07-30,ONGC,19536.629922,49.1700779999992,12.292519499999798,4,0.2516814731932311,0.0629203682983077
2025-07-30,PERSISTENT,26880.0,-1086.0,-90.5,12,-4.040178571428572,-0.3366815476190476
2025-07-30,PFC,9720.0,171.59999999999854,85.79999999999927,2,1.765432098765417,0.8827160493827085
2025-07-30,PNCINFRA,0.0,0.0,0.0,0,0.0,0.0
2025-07-30,PPLPHARMA,0.0,0.0,0.0,0,0.0,0.0
2025-07-30,PRICOLLTD,24706.999968,-164.99996800000008,-16.49999680000001,10,-0.6678268029858123,-0.0667826802985812
2025-07-30,SOLARINDS,46549.999998,-3094.999998,-182.05882341176468,17,-6.648764765054725,-0.3911038097091014
2025-07-30,STERTOOLS,8970.0,113.10000000000036,113.10000000000036,1,1.2608695652173951,1.2608695652173951
2025-07-30,ZAGGLE,22909.540523,-20.4905230000004,-4.098104600000079,5,-0.0894410037574911,-0.0178882007514982
2025-07-30,AARTIIND,40887.24997,-9684.749969999995,-30.843152770700627,314,-23.68647922544544,-0.0754346472147944
2025-07-30,BAJAJHFL,18825.299864,-1345.2998640000003,-11.027048065573776,122,-7.146233386553616,-0.0585756834963411
2025-07-30,COALINDIA,23596.24997,-425.3999699999986,-11.19473605263154,38,-1.8028287144815265,-0.0474428609074085
2025-07-30,ELECTCAST,24299.70002,-2706.20002,-21.64960016,125,-11.136763078443964,-0.0890941046275517
2025-07-30,GAEL,13534.56,-365.7600000000002,-11.798709677419362,31,-2.702415150547933,-0.0871746822757397
2025-07-30,INFY,16219.2,-1028.7000000000007,-29.39142857142859,35,-6.342482983131108,-0.1812137995180316
2025-07-30,IRCTC,38434.3,-8986.299999999996,-26.744940476190465,336,-23.380938380561105,-0.0695861261326223
2025-07-30,POLYPLEX,55370.849977,-2796.649977000001,-63.56022675000002,44,-5.050762229876688,-0.1147900506790156
2025-07-30,RAJESHEXPO,33522.0,-14242.0,-58.13061224489796,245,-42.4855318895054,-0.1734103342428792
2025-07-30,SHAILY,26552.2,-664.2000000000007,-30.190909090909123,22,-2.5014876356761424,-0.1137039834398246
2025-07-30,TATAMOTORS,52964.85,-12860.85,-45.4446996466431,283,-24.28185862888312,-0.0858016205967601
2025-07-30,TATATECH,25477.94998,-647.1999799999976,-5.438655294117627,119,-2.540235695996125,-0.0213465184537489
2025-07-31,AWFIS,22260.892565,-216.2925650000033,-43.25851300000068,5,-0.9716257529586768,-0.1943251505917353
2025-07-31,AZAD,0.0,0.0,0.0,0,0.0,0.0
2025-07-31,BBL,17413.999998,388.0000020000007,194.0000010000004,2,2.228092351237869,1.1140461756189346
2025-07-31,CENTRALBK,19638.099804,-600.8998040000006,-200.29993466666687,3,-3.059867349679147,-1.0199557832263824
2025-07-31,CMSINFO,9300.0,-45.0,-45.0,1,-0.4838709677419355,-0.4838709677419355
2025-07-31,DATAPATTNS,11089.6,-362.2000000000007,-27.86153846153852,13,-3.266123214543362,-0.2512402472725663
2025-07-31,FINPIPE,10035.979968,159.22003200000108,79.61001600000054,2,1.586492126405977,0.7932460632029885
2025-07-31,FIVESTAR,9035.0,-1227.8500000000004,-613.9250000000002,2,-13.58992805755396,-6.79496402877698
2025-07-31,GOACARBON,0.0,0.0,0.0,0,0.0,0.0
2025-07-31,INOXWIND,27009.449999,-2456.9499990000004,-122.84749995,20,-9.096630990601314,-0.4548315495300657
2025-07-31,ITDC,10124.098145,-53.29814500000066,-6.662268125000082,8,-0.5264483239558782,-0.0658060404944847
2025-07-31,JINDALSAW,21788.04993,-1652.799930000001,-82.63999650000005,20,-7.585809355633328,-0.3792904677816664
2025-07-31,JSWENERGY,10025.35,-152.0,-152.0,1,-1.5161565431630817,-1.5161565431630817
2025-07-31,LODHA,24893.299996,-1384.5999960000008,-138.4599996000001,10,-5.562139194974095,-0.5562139194974095
2025-07-31,LUXIND,26970.599997,-632.7999970000019,-48.67692284615399,13,-2.346258507672761,-0.1804814236671354
2025-07-31,M&MFIN,11695.999961,481.7000389999994,120.42500974999984,4,4.118502399163948,1.029625599790987
2025-07-31,MGL,9042.3,-753.2999999999993,-75.32999999999993,10,-8.330845028366669,-0.8330845028366669
2025-07-31,NCC,13622.895254,-13.27525400000195,-1.896464857143136,7,-0.0974481103501403,-0.0139211586214486
2025-07-31,ONGC,19536.629922,85.62007799999992,17.124015599999986,5,0.4382540813939666,0.0876508162787933
2025-07-31,PERSISTENT,26880.0,-985.0,-75.76923076923077,13,-3.664434523809524,-0.2818795787545788
2025-07-31,PFC,9720.0,138.0,46.0,3,1.4197530864197532,0.4732510288065844
2025-07-31,PRICOLLTD,24706.999968,-181.79996799999927,-16.52726981818176,11,-0.7358237270225562,-0.0668930660929596
2025-07-31,SOLARINDS,46549.999998,-3175.399997999993,-176.41111099999964,18,-6.821482273117987,-0.3789712373954437
2025-07-31,STERTOOLS,8970.0,-10.399999999999636,-5.199999999999818,2,-0.1159420289855031,-0.0579710144927515
2025-07-31,ZAGGLE,22658.999973,-182.9499729999989,-30.49166216666648,6,-0.807405327763795,-0.1345675546272991
2025-07-31,AARTIIND,40887.24997,-11648.249969999995,-36.97857133333333,315,-28.48870975315437,-0.0904403484227123
2025-07-31,BAJAJHFL,22321.499928,-1555.2999280000004,-10.726206400000002,145,-6.9677214032065935,-0.0480532510565972
2025-07-31,COALINDIA,23596.24997,-651.0999700000029,-16.694871025641103,39,-2.7593366353882667,-0.0707522214202119
2025-07-31,ELECTCAST,24299.69983,-3266.6998300000014,-25.92618912698413,126,-13.44337523859858,-0.1066934542745919
2025-07-31,GAEL,13492.2,-208.2000000000008,-6.506250000000023,32,-1.5431137990839203,-0.0482223062213725
2025-07-31,INFY,16219.2,-1143.2000000000007,-31.75555555555557,36,-7.048436421031868,-0.1957899005842185
2025-07-31,IRCTC,38434.3,-9362.299999999996,-27.781305637982182,337,-24.35923120754117,-0.0722825851855821
2025-07-31,POLYPLEX,55370.849977,-2632.149977000001,-58.492221711111135,45,-4.753674502185439,-0.1056372111596764
2025-07-31,RAJESHEXPO,33522.0,-14677.0,-59.66260162601626,246,-43.78318716067061,-0.1779804356124821
2025-07-31,SHAILY,26086.35,-707.9499999999971,-30.78043478260857,23,-2.713871430844089,-0.1179944100366995
2025-07-31,TATAMOTORS,52964.85,-12998.85,-45.77059859154929,284,-24.54240878620444,-0.0864169323457902
2025-07-31,TATATECH,25477.94998,-872.9499799999976,-7.2745831666666465,120,-3.426295995891573,-0.0285524666324297
2025-08-01,AARTIIND,40887.24997,-12106.749969999997,-38.312499905063284,316,-29.610086222191573,-0.09370280450060624
2025-08-01,AWFIS,22147.349999000002,-280.34999900000184,-46.72499983333364,6,-1.2658399267301064,-0.2109733211216844
2025-08-01,BAJAJHFL,22321.499928,-1737.2999280000004,-11.899314575342467,146,-7.78307879669295,-0.053308758881458564
2025-08-01,BBL,17413.999998,46.00000200000068,15.333334000000226,3,0.26415528887839546,0.08805176295946515
2025-08-01,CENTRALBK,29394.099938,-706.8799379999982,-100.98284828571403,7,-2.4048361388543844,-0.34354801983634065
2025-08-01,CMSINFO,9300.0,-134.0,0.0,0,-1.4408602150537635,0.0
2025-08-01,COALINDIA,23596.24997,-916.4499700000015,-29.562902258064565,31,-3.883879731589407,-0.125286442954497
2025-08-01,DATAPATTNS,11089.6,-761.2000000000007,-54.37142857142862,14,-6.8640888760640655,-0.49029206257600466
2025-08-01,ELECTCAST,24299.69983,-3409.1998300000014,-26.84409314960631,127,-14.029802235627045,-0.11047088374509484
2025-08-01,FINPIPE,10035.979968,-291.97996799999964,-97.32665599999989,3,-2.909331913086573,-0.969777304362191
2025-08-01,FIVESTAR,15227.15,-1343.2000000000007,-268.64000000000016,5,-8.821086020693306,-1.7642172041386612
2025-08-01,GAEL,13492.2,-202.20000000000073,-7.776923076923105,26,-1.4986436607817903,-0.057640140799299626
2025-08-01,GOACARBON,9400.0,270.0,0.0,0,2.872340425531915,0.0
2025-08-01,INDUSTOWER,9111.25,-342.5,-342.5,1,-3.7590890382768554,-3.7590890382768554
2025-08-01,INFY,19269.0,-1576.199999999997,-42.59999999999992,37,-8.17997820333176,-0.22108049198193946
2025-08-01,INOXWIND,27009.449999,-2432.799998999999,-135.15555549999993,18,-9.007217840755999,-0.5004009911531111
2025-08-01,IRCTC,38434.299999999996,-9592.299999999996,-28.379585798816557,338,-24.95765501127898,-0.07383921600970113
2025-08-01,ITDC,10041.699994999999,-207.19999499999903,-23.02222166666656,9,-2.063395591415486,-0.22926617682394287
2025-08-01,JINDALSAW,21788.04993,-2162.949929999999,-102.99761571428566,21,-9.927230463254215,-0.47272526015496263
2025-08-01,JSWENERGY,10025.35,-189.04999999999927,-94.52499999999964,2,-1.8857197005590753,-0.9428598502795377
2025-08-01,LODHA,27393.500001,-1956.200001000001,-150.47692315384623,13,-7.141110120753427,-0.549316163134879
2025-08-01,LUXIND,26970.599997,-786.6999970000033,-56.192856928571665,14,-2.916879850976655,-0.2083485607840468
2025-08-01,LXCHEM,0.0,0.0,0.0,0,0.0,0.0
2025-08-01,M&MFIN,0.0,0.0,0.0,0,0.0,0.0
2025-08-01,MGL,9042.3,-962.0999999999985,-87.46363636363623,11,-10.639992037424092,-0.9672720034021901
2025-08-01,NAHARINDUS,9348.0,-182.39999999999964,0.0,0,-1.9512195121951181,0.0
2025-08-01,NCC,13468.299990000001,-17.399990000001708,-2.1749987500002135,8,-0.12919217728236618,-0.016149022160295772
2025-08-01,ONGC,19536.629922,-534.0299220000015,-89.00498700000026,6,-2.733480258018482,-0.4555800430030803
2025-08-01,PERSISTENT,26880.0,-1382.75,-98.76785714285714,14,-5.144159226190476,-0.36743994472789115
2025-08-01,PFC,9720.0,33.599999999998545,8.399999999999636,4,0.345679012345664,0.086419753086416
2025-08-01,POLYPLEX,55370.849977,-3019.899977000001,-65.64999950000002,46,-5.453952717457669,-0.11856418950994933
2025-08-01,PRICOLLTD,0.0,0.0,0.0,0,0.0,0.0
2025-08-01,RAJESHEXPO,33522.0,-15187.0,-61.48582995951417,247,-45.30457609927809,-0.18341933643432423
2025-08-01,SHAILY,26086.35,-398.34999999999854,-18.96904761904755,21,-1.5270438371025405,-0.07271637319535908
2025-08-01,SOLARINDS,46549.999998,-4699.999997999999,-247.36842094736838,19,-10.09667024318353,-0.5314036970096595
2025-08-01,STERTOOLS,8970.0,-23.399999999999636,-7.799999999999879,3,-0.26086956521738724,-0.08695652173912909
2025-08-01,TATAMOTORS,52964.85,-13895.849999999999,-48.757368421052625,285,-26.235984808793,-0.09205608704839649
2025-08-01,TATATECH,25477.949979999998,-1049.6999799999976,-8.675206446280972,121,-4.12003312991824,-0.034049860577836696
2025-08-01,WIPRO,9880.0,-164.0,-164.0,1,-1.6599190283400809,-1.6599190283400809
2025-08-01,ZAGGLE,18818.491502999997,-311.1915029999982,-51.865250499999696,6,-1.6536474400745076,-0.2756079066790846
