symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
PNCINFRA,INE195J01029,2025-06-05,NSE,EQ,EQ,SELL,FALSE,10,299.85,401360351,NA,NA
AARTIIND,INE769A01020,2025-05-21,NSE,EQ,EQ,SELL,FALSE,10,469.3,3771868,NA,NA
TATAMOTORS,INE155A01022,2025-05-20,NSE,EQ,EQ,SELL,FALSE,5,722.0,605596937,NA,NA
OLAELEC,INE0LXG01040,2025-05-20,NSE,EQ,EQ,BUY,FALSE,10,51.64,405304084,NA,NA
COCHINSHIP,INE704P01025,2025-05-19,NSE,EQ,EQ,SELL,FALSE,11,1990.0,2120496,NA,NA
PNCINFRA,INE195J01029,2025-05-14,NSE,EQ,EQ,BUY,FALSE,1,262.6,400031324,NA,NA
PNCINFRA,INE195J01029,2025-05-14,NSE,EQ,EQ,BUY,FALSE,2,262.8,400031325,NA,NA
PNCINFRA,INE195J01029,2025-05-14,NSE,EQ,EQ,BUY,FALSE,7,262.85,400031326,NA,NA
YUKEN,INE384C01016,2025-05-14,NSE,EQ,EQ,SELL,FALSE,3,852.8,600109452,NA,NA
YUKEN,INE384C01016,2025-05-14,NSE,EQ,EQ,SELL,FALSE,7,852.75,600109453,NA,NA
TATAMOTORS,INE155A01022,2025-05-13,NSE,EQ,EQ,SELL,FALSE,5,705.0,607671324,NA,NA
TATATECH,INE142M01025,2025-05-12,NSE,EQ,EQ,BUY,FALSE,5,685.0,604499918,NA,NA
YUKEN,INE384C01016,2025-05-08,NSE,EQ,EQ,BUY,FALSE,5,795.0,600211421,NA,NA
OLAELEC,INE0LXG01040,2025-05-06,NSE,EQ,EQ,BUY,FALSE,20,49.5,400155073,NA,NA
ASIANPAINT,INE021A01026,2025-05-02,NSE,EQ,EQ,SELL,FALSE,1,2398.4,5012154,NA,NA
YUKEN,INE384C01016,2025-04-30,NSE,EQ,EQ,BUY,FALSE,1,819.9,607381783,NA,NA
YUKEN,INE384C01016,2025-04-30,NSE,EQ,EQ,BUY,FALSE,2,819.9,607381784,NA,NA
YUKEN,INE384C01016,2025-04-30,NSE,EQ,EQ,BUY,FALSE,1,819.95,607381785,NA,NA
YUKEN,INE384C01016,2025-04-30,NSE,EQ,EQ,BUY,FALSE,1,819.95,607381786,NA,NA
OLAELEC,INE0LXG01040,2025-04-29,NSE,EQ,EQ,BUY,FALSE,20,50.5,400052280,NA,NA
OLAELEC,INE0LXG01040,2025-04-24,NSE,EQ,EQ,BUY,FALSE,20,52.79,401184476,NA,NA
YUKEN,INE384C01016,2025-04-23,NSE,EQ,EQ,SELL,FALSE,6,857.05,601638008,NA,NA
TATATECH,INE142M01025,2025-04-21,NSE,EQ,EQ,BUY,FALSE,5,665.0,600784183,NA,NA
OLAELEC,INE0LXG01040,2025-04-15,NSE,EQ,EQ,BUY,FALSE,1,50.96,403717907,NA,NA
OLAELEC,INE0LXG01040,2025-04-15,NSE,EQ,EQ,BUY,FALSE,9,50.96,403717908,NA,NA
OLAELEC,INE0LXG01040,2025-04-15,NSE,EQ,EQ,BUY,FALSE,2,50.96,403717909,NA,NA
OLAELEC,INE0LXG01040,2025-04-15,NSE,EQ,EQ,BUY,FALSE,2,50.96,403717910,NA,NA
OLAELEC,INE0LXG01040,2025-04-15,NSE,EQ,EQ,BUY,FALSE,6,50.96,403717911,NA,NA
YUKEN,INE384C01016,2025-04-11,NSE,EQ,EQ,BUY,FALSE,5,760.0,600613367,NA,NA
OLAELEC,INE0LXG01040,2025-04-11,NSE,EQ,EQ,BUY,FALSE,20,51.25,400060480,NA,NA
AARTIIND,INE769A01020,2025-04-11,NSE,EQ,EQ,BUY,FALSE,10,365.0,113253,NA,NA
YUKEN,INE384C01016,2025-04-09,NSE,EQ,EQ,BUY,FALSE,1,775.0,600677182,NA,NA
LODHA,INE670K01029,2025-04-09,NSE,EQ,EQ,BUY,FALSE,2,1104.8,401568319,NA,NA
OLAELEC,INE0LXG01040,2025-04-08,NSE,EQ,EQ,BUY,FALSE,20,52.0,400173275,NA,NA
AARTIIND,INE769A01020,2025-04-08,NSE,EQ,EQ,BUY,FALSE,10,363.0,385815,NA,NA
TATAMOTORS,INE155A01022,2025-04-08,NSE,EQ,EQ,BUY,FALSE,5,592.0,601386187,NA,NA
AZAD,INE02IJ01035,2025-04-08,NSE,EQ,EQ,BUY,FALSE,1,1256.85,2481054,NA,NA
AZAD,INE02IJ01035,2025-04-08,NSE,EQ,EQ,BUY,FALSE,1,1256.9,2481055,NA,NA
ASIANPAINT,INE021A01026,2025-04-08,NSE,EQ,EQ,SELL,FALSE,2,2400.0,3493740,NA,NA
AZAD,INE02IJ01035,2025-04-07,NSE,EQ,EQ,BUY,FALSE,2,1222.8,2961260,NA,NA
COCHINSHIP,INE704P01025,2025-04-07,NSE,EQ,EQ,BUY,FALSE,1,1294.95,2342596,NA,NA
HAL,INE066F01020,2025-04-07,NSE,EQ,EQ,SELL,FALSE,5,3967.6,202609083,NA,NA
AZAD,INE02IJ01035,2025-04-07,NSE,EQ,EQ,BUY,FALSE,1,1195.8,7560735,NA,NA
OLAELEC,INE0LXG01040,2025-04-01,NSE,EQ,EQ,BUY,FALSE,20,53.97,400139935,NA,NA
YUKEN,INE384C01016,2025-04-01,NSE,EQ,EQ,BUY,FALSE,1,810.0,600400107,NA,NA
YUKEN,INE384C01016,2025-04-01,NSE,EQ,EQ,BUY,FALSE,4,810.0,600400108,NA,NA
COCHINSHIP,INE704P01025,2025-04-01,NSE,EQ,EQ,SELL,FALSE,5,1385.05,3564268,NA,NA
TATAMOTORS,INE155A01022,2025-03-28,NSE,EQ,EQ,BUY,FALSE,2,679.8,602900991,NA,NA
SOUTHBANK,INE683A01023,2025-03-28,NSE,EQ,EQ,SELL,FALSE,100,23.08,606198285,NA,NA
AARTIIND,INE769A01020,2025-03-25,NSE,EQ,EQ,SELL,FALSE,10,402.9,2204700,NA,NA
AZAD,INE02IJ01035,2025-03-25,NSE,EQ,EQ,SELL,FALSE,1,1425.25,2806792,NA,NA
AZAD,INE02IJ01035,2025-03-25,NSE,EQ,EQ,SELL,FALSE,1,1425.25,2806793,NA,NA
AZAD,INE02IJ01035,2025-03-25,NSE,EQ,EQ,SELL,FALSE,1,1425.25,2806794,NA,NA
LODHA,INE670K01029,2025-03-25,NSE,EQ,EQ,SELL,FALSE,5,1200.0,405460062,NA,NA
OLAELEC,INE0LXG01040,2025-03-21,NSE,EQ,EQ,BUY,FALSE,20,52.47,400405362,NA,NA
COCHINSHIP,INE704P01025,2025-03-20,NSE,EQ,EQ,SELL,FALSE,5,1425.1,1564250,NA,NA
TATAMOTORS,INE155A01022,2025-03-20,NSE,EQ,EQ,BUY,FALSE,5,689.95,605420506,NA,NA
AARTIIND,INE769A01020,2025-03-19,NSE,EQ,EQ,BUY,FALSE,10,395.0,826248,NA,NA
BAJAJHFL,INE377Y01014,2025-03-19,NSE,EQ,EQ,SELL,FALSE,4,121.96,3911090,NA,NA
BAJAJHFL,INE377Y01014,2025-03-19,NSE,EQ,EQ,SELL,FALSE,10,121.96,3911091,NA,NA
BAJAJHFL,INE377Y01014,2025-03-19,NSE,EQ,EQ,SELL,FALSE,4,121.95,3911092,NA,NA
BAJAJHFL,INE377Y01014,2025-03-19,NSE,EQ,EQ,SELL,FALSE,1,121.95,3911093,NA,NA
BAJAJHFL,INE377Y01014,2025-03-19,NSE,EQ,EQ,SELL,FALSE,2,121.95,3911094,NA,NA
BAJAJHFL,INE377Y01014,2025-03-19,NSE,EQ,EQ,SELL,FALSE,19,121.95,3911095,NA,NA
HAL,INE066F01020,2025-03-18,NSE,EQ,EQ,SELL,FALSE,2,3564.95,203895187,NA,NA
LODHA,INE670K01029,2025-03-17,NSE,EQ,EQ,BUY,FALSE,2,1044.05,400498299,NA,NA
AZAD,INE02IJ01035,2025-03-13,NSE,EQ,EQ,BUY,FALSE,2,1280.0,5828114,NA,NA
COCHINSHIP,INE704P01025,2025-03-12,NSE,EQ,EQ,BUY,FALSE,1,1280.0,440584,NA,NA
TATAMOTORS,INE155A01022,2025-03-12,NSE,EQ,EQ,BUY,FALSE,5,664.35,600657103,NA,NA
OLAELEC,INE0LXG01040,2025-03-12,NSE,EQ,EQ,BUY,FALSE,20,52.48,403152087,NA,NA
AZAD,INE02IJ01035,2025-03-12,NSE,EQ,EQ,BUY,FALSE,2,1280.0,4627663,NA,NA
AARTIIND,INE769A01020,2025-03-12,NSE,EQ,EQ,BUY,FALSE,10,392.0,6169079,NA,NA
LODHA,INE670K01029,2025-03-10,NSE,EQ,EQ,BUY,FALSE,5,1100.0,404027652,NA,NA
LODHA,INE670K01029,2025-03-07,NSE,EQ,EQ,BUY,FALSE,2,1112.1,406133256,NA,NA
LICI,INE0J1Y01017,2025-03-05,NSE,EQ,EQ,BUY,FALSE,15,740.0,400273486,NA,NA
AZAD,INE02IJ01035,2025-03-05,NSE,EQ,EQ,SELL,FALSE,4,1320.0,3139692,NA,NA
IRCTC,INE335Y01020,2025-03-05,NSE,EQ,EQ,BUY,FALSE,20,685.0,201457044,NA,NA
TATATECH,INE142M01025,2025-03-05,NSE,EQ,EQ,BUY,FALSE,5,665.0,601301625,NA,NA
ASIANPAINT,INE021A01026,2025-03-05,NSE,EQ,EQ,BUY,FALSE,1,2141.2,3147270,NA,NA
COCHINSHIP,INE704P01025,2025-03-04,NSE,EQ,EQ,BUY,FALSE,1,1237.6,686196,NA,NA
AZAD,INE02IJ01035,2025-03-04,NSE,EQ,EQ,BUY,FALSE,2,1250.0,1135544,NA,NA
AARTIIND,INE769A01020,2025-03-04,NSE,EQ,EQ,BUY,FALSE,5,385.0,1762372,NA,NA
OLAELEC,INE0LXG01040,2025-03-03,NSE,EQ,EQ,BUY,FALSE,20,57.67,400052953,NA,NA
COCHINSHIP,INE704P01025,2025-03-03,NSE,EQ,EQ,BUY,FALSE,1,1290.0,570665,NA,NA
SOUTHBANK,INE683A01023,2025-03-03,NSE,EQ,EQ,SELL,FALSE,200,23.51,601498070,NA,NA
HAL,INE066F01020,2025-03-03,NSE,EQ,EQ,BUY,FALSE,1,3149.65,200380540,NA,NA
SBIN,INE062A01020,2025-03-03,NSE,EQ,EQ,BUY,FALSE,15,695.0,610395833,NA,NA
AZAD,INE02IJ01035,2025-02-28,NSE,EQ,EQ,BUY,FALSE,2,1280.0,600147,NA,NA
LODHA,INE670K01029,2025-02-28,NSE,EQ,EQ,SELL,FALSE,3,1125.2,412793949,NA,NA
HAL,INE066F01020,2025-02-25,NSE,EQ,EQ,BUY,FALSE,1,3371.4,200061786,NA,NA
PNCINFRA,INE195J01029,2025-02-25,NSE,EQ,EQ,BUY,FALSE,1,278.5,405914117,NA,NA
PNCINFRA,INE195J01029,2025-02-25,NSE,EQ,EQ,BUY,FALSE,4,278.5,405914118,NA,NA
AARTIIND,INE769A01020,2025-02-24,NSE,EQ,EQ,BUY,FALSE,5,404.0,385522,NA,NA
AZAD,INE02IJ01035,2025-02-21,NSE,EQ,EQ,SELL,FALSE,2,1337.85,1286698,NA,NA
OLAELEC,INE0LXG01040,2025-02-21,NSE,EQ,EQ,BUY,FALSE,10,62.36,401935216,NA,NA
COCHINSHIP,INE704P01025,2025-02-20,NSE,EQ,EQ,BUY,FALSE,1,1297.4,700671,NA,NA
AZAD,INE02IJ01035,2025-02-20,NSE,EQ,EQ,BUY,FALSE,2,1280.0,1177552,NA,NA
OLAELEC,INE0LXG01040,2025-02-20,NSE,EQ,EQ,BUY,FALSE,20,62.0,405980481,NA,NA
TATAINVEST,INE672A01018,2025-02-19,NSE,EQ,EQ,BUY,FALSE,1,5349.95,600398111,NA,NA
AZAD,INE02IJ01035,2025-02-19,NSE,EQ,EQ,BUY,FALSE,3,1220.0,464910,NA,NA
COCHINSHIP,INE704P01025,2025-02-19,NSE,EQ,EQ,BUY,FALSE,2,1265.0,465464,NA,NA
BEL,INE263A01024,2025-02-19,NSE,EQ,EQ,BUY,FALSE,10,248.0,537429,NA,NA
TATAINVEST,INE672A01018,2025-02-19,NSE,EQ,EQ,SELL,FALSE,1,5942.5,607044907,NA,NA
PNCINFRA,INE195J01029,2025-02-19,NSE,EQ,EQ,BUY,FALSE,10,260.2,406106404,NA,NA
AZAD,INE02IJ01035,2025-02-14,NSE,EQ,EQ,BUY,FALSE,2,1334.7,7204170,NA,NA
OLAELEC,INE0LXG01040,2025-02-13,NSE,EQ,EQ,BUY,FALSE,30,66.0,402239880,NA,NA
COCHINSHIP,INE704P01025,2025-02-13,NSE,EQ,EQ,BUY,FALSE,1,1316.05,347078,NA,NA
COCHINSHIP,INE704P01025,2025-02-12,NSE,EQ,EQ,BUY,FALSE,1,1294.95,7549068,NA,NA
ASIANPAINT,INE021A01026,2025-02-12,NSE,EQ,EQ,BUY,FALSE,1,2210.0,931847,NA,NA
AZAD,INE02IJ01035,2025-02-12,NSE,EQ,EQ,BUY,FALSE,2,1359.65,1315739,NA,NA
OLAELEC,INE0LXG01040,2025-02-10,NSE,EQ,EQ,BUY,FALSE,50,67.83,404726164,NA,NA
COCHINSHIP,INE704P01025,2025-02-10,NSE,EQ,EQ,BUY,FALSE,1,1369.4,3750275,NA,NA
COCHINSHIP,INE704P01025,2025-02-07,NSE,EQ,EQ,BUY,FALSE,2,1349.95,22729,NA,NA
YUKEN,INE384C01016,2025-02-07,NSE,EQ,EQ,BUY,FALSE,2,900.0,600374368,NA,NA
COCHINSHIP,INE704P01025,2025-02-07,NSE,EQ,EQ,BUY,FALSE,2,1358.35,960981,NA,NA
OLAELEC,INE0LXG01040,2025-02-06,NSE,EQ,EQ,SELL,FALSE,50,71.93,404917620,NA,NA
PNCINFRA,INE195J01029,2025-02-05,NSE,EQ,EQ,BUY,FALSE,5,299.0,404324833,NA,NA
TATATECH,INE142M01025,2025-02-05,NSE,EQ,EQ,BUY,FALSE,2,785.0,601198830,NA,NA
YUKEN,INE384C01016,2025-02-04,NSE,EQ,EQ,BUY,FALSE,3,890.0,600727271,NA,NA
TATAMOTORS,INE155A01022,2025-02-04,NSE,EQ,EQ,BUY,FALSE,3,700.0,600607559,NA,NA
COCHINSHIP,INE704P01025,2025-02-03,NSE,EQ,EQ,BUY,FALSE,2,1400.0,1405726,NA,NA
HAL,INE066F01020,2025-02-03,NSE,EQ,EQ,BUY,FALSE,1,3575.0,201878581,NA,NA
PNCINFRA,INE195J01029,2025-02-03,NSE,EQ,EQ,BUY,FALSE,10,294.55,409378125,NA,NA
HAL,INE066F01020,2025-02-01,NSE,EQ,EQ,SELL,FALSE,1,3794.5,202377773,NA,NA
FIVESTAR,INE128S01021,2025-02-01,NSE,EQ,EQ,SELL,FALSE,6,762.3,200075065,NA,NA
FIVESTAR,INE128S01021,2025-02-01,NSE,EQ,EQ,SELL,FALSE,19,762.25,200075066,NA,NA
COCHINSHIP,INE704P01025,2025-02-01,NSE,EQ,EQ,SELL,FALSE,3,1517.3,238351,NA,NA
BAJAJHFL,INE377Y01014,2025-02-01,NSE,EQ,EQ,SELL,FALSE,30,117.5,2635228,NA,NA
YUKEN,INE384C01016,2025-01-31,NSE,EQ,EQ,BUY,FALSE,3,875.0,600767985,NA,NA
TATAMOTORS,INE155A01022,2025-01-31,NSE,EQ,EQ,BUY,FALSE,5,710.0,605982998,NA,NA
OLAELEC,INE0LXG01040,2025-01-30,NSE,EQ,EQ,BUY,FALSE,10,66.87,401317797,NA,NA
YUKEN,INE384C01016,2025-01-29,NSE,EQ,EQ,BUY,FALSE,2,870.0,600045764,NA,NA
OLAELEC,INE0LXG01040,2025-01-29,NSE,EQ,EQ,BUY,FALSE,20,67.0,400411576,NA,NA
AZAD,INE02IJ01035,2025-01-28,NSE,EQ,EQ,SELL,FALSE,1,1389.3,1086894,NA,NA
AZAD,INE02IJ01035,2025-01-28,NSE,EQ,EQ,SELL,FALSE,1,1389.0,1086895,NA,NA
AZAD,INE02IJ01035,2025-01-28,NSE,EQ,EQ,SELL,FALSE,3,1388.1,1086896,NA,NA
LODHA,INE670K01029,2025-01-28,NSE,EQ,EQ,BUY,FALSE,2,1100.75,402010806,NA,NA
TATAMOTORS,INE155A01022,2025-01-28,NSE,EQ,EQ,BUY,FALSE,5,730.0,606740049,NA,NA
BEL,INE263A01024,2025-01-28,NSE,EQ,EQ,BUY,FALSE,10,256.25,5394295,NA,NA
COCHINSHIP,INE704P01025,2025-01-28,NSE,EQ,EQ,BUY,FALSE,3,1354.0,5378270,NA,NA
HAL,INE066F01020,2025-01-28,NSE,EQ,EQ,BUY,FALSE,1,3604.95,211960932,NA,NA
OLAELEC,INE0LXG01040,2025-01-28,NSE,EQ,EQ,BUY,FALSE,4,65.2,413462365,NA,NA
OLAELEC,INE0LXG01040,2025-01-28,NSE,EQ,EQ,BUY,FALSE,16,65.21,413462366,NA,NA
AARTIIND,INE769A01020,2025-01-27,NSE,EQ,EQ,SELL,FALSE,10,418.1,3250094,NA,NA
LODHA,INE670K01029,2025-01-27,NSE,EQ,EQ,BUY,FALSE,3,1101.3,400068052,NA,NA
BEL,INE263A01024,2025-01-27,NSE,EQ,EQ,BUY,FALSE,10,264.95,213339,NA,NA
YUKEN,INE384C01016,2025-01-23,NSE,EQ,EQ,BUY,FALSE,5,970.0,600331737,NA,NA
TATAMOTORS,INE155A01022,2025-01-23,NSE,EQ,EQ,BUY,FALSE,5,744.45,600033357,NA,NA
FIVESTAR,INE128S01021,2025-01-22,NSE,EQ,EQ,BUY,FALSE,1,634.7,200724155,NA,NA
FIVESTAR,INE128S01021,2025-01-22,NSE,EQ,EQ,BUY,FALSE,4,634.75,200724156,NA,NA
TATATECH,INE142M01025,2025-01-21,NSE,EQ,EQ,BUY,FALSE,4,820.0,600488763,NA,NA
TATATECH,INE142M01025,2025-01-21,NSE,EQ,EQ,BUY,FALSE,1,820.0,600492397,NA,NA
ASIANPAINT,INE021A01026,2025-01-21,NSE,EQ,EQ,BUY,FALSE,1,2300.0,3351758,NA,NA
YUKEN,INE384C01016,2025-01-20,NSE,EQ,EQ,BUY,FALSE,10,985.95,604441659,NA,NA
BAJAJHFL,INE377Y01014,2025-01-20,NSE,EQ,EQ,BUY,FALSE,5,115.0,4163356,NA,NA
BAJAJHFL,INE377Y01014,2025-01-20,NSE,EQ,EQ,BUY,FALSE,5,115.0,4162012,NA,NA
COCHINSHIP,INE704P01025,2025-01-17,NSE,EQ,EQ,SELL,FALSE,5,1489.7,2377402,NA,NA
ASIANPAINT,INE021A01026,2025-01-17,NSE,EQ,EQ,BUY,FALSE,1,2260.0,3384299,NA,NA
LODHA,INE670K01029,2025-01-16,NSE,EQ,EQ,BUY,FALSE,3,1139.9,400256416,NA,NA
FIVESTAR,INE128S01021,2025-01-15,NSE,EQ,EQ,SELL,FALSE,10,636.4,202028731,NA,NA
LODHA,INE670K01029,2025-01-15,NSE,EQ,EQ,BUY,FALSE,10,1130.0,402262981,NA,NA
HAPPSTMNDS,INE419U01012,2025-01-15,NSE,EQ,EQ,SELL,FALSE,20,730.0,202900158,NA,NA
OLAELEC,INE0LXG01040,2025-01-15,NSE,EQ,EQ,BUY,FALSE,10,73.25,408127893,NA,NA
COCHINSHIP,INE704P01025,2025-01-14,NSE,EQ,EQ,BUY,FALSE,2,1406.0,372016,NA,NA
BEL,INE263A01024,2025-01-14,NSE,EQ,EQ,BUY,FALSE,40,264.65,644109,NA,NA
PNCINFRA,INE195J01029,2025-01-14,NSE,EQ,EQ,BUY,FALSE,5,288.0,402206610,NA,NA
PNCINFRA,INE195J01029,2025-01-14,NSE,EQ,EQ,BUY,FALSE,15,288.0,402206611,NA,NA
OLAELEC,INE0LXG01040,2025-01-14,NSE,EQ,EQ,BUY,FALSE,10,70.86,401490679,NA,NA
HAL,INE066F01020,2025-01-14,NSE,EQ,EQ,BUY,FALSE,4,3850.0,203858406,NA,NA
BAJAJHFL,INE377Y01014,2025-01-14,NSE,EQ,EQ,BUY,FALSE,20,115.0,4210502,NA,NA
BAJAJHFL,INE377Y01014,2025-01-14,NSE,EQ,EQ,BUY,FALSE,10,115.0,4215435,NA,NA
AARTIIND,INE769A01020,2025-01-14,NSE,EQ,EQ,BUY,FALSE,1,404.95,7088459,NA,NA
AARTIIND,INE769A01020,2025-01-14,NSE,EQ,EQ,BUY,FALSE,1,405.0,7088460,NA,NA
AARTIIND,INE769A01020,2025-01-14,NSE,EQ,EQ,BUY,FALSE,1,405.0,7088461,NA,NA
AARTIIND,INE769A01020,2025-01-14,NSE,EQ,EQ,BUY,FALSE,1,405.0,7088462,NA,NA
AARTIIND,INE769A01020,2025-01-14,NSE,EQ,EQ,BUY,FALSE,1,405.0,7088463,NA,NA
HAPPSTMNDS,INE419U01012,2025-01-13,NSE,EQ,EQ,SELL,FALSE,10,729.55,201736588,NA,NA
OLAELEC,INE0LXG01040,2025-01-13,NSE,EQ,EQ,BUY,FALSE,10,71.74,401956022,NA,NA
AARTIIND,INE769A01020,2025-01-13,NSE,EQ,EQ,SELL,FALSE,11,422.0,5834302,NA,NA
AARTIIND,INE769A01020,2025-01-13,NSE,EQ,EQ,SELL,FALSE,5,422.0,5834303,NA,NA
AARTIIND,INE769A01020,2025-01-13,NSE,EQ,EQ,SELL,FALSE,1,422.0,5834304,NA,NA
AARTIIND,INE769A01020,2025-01-13,NSE,EQ,EQ,SELL,FALSE,3,422.0,5834305,NA,NA
TATAINVEST,INE672A01018,2025-01-13,NSE,EQ,EQ,SELL,FALSE,2,6131.05,608622398,NA,NA
,INF789F1AA98,2025-01-13,BMF,MF,MF,BUY,FALSE,299,10.0,,NA,NA
YUKEN,INE384C01016,2025-01-09,NSE,EQ,EQ,SELL,FALSE,10,1096.6,604623194,NA,NA
AARTIIND,INE769A01020,2025-01-09,NSE,EQ,EQ,BUY,FALSE,5,405.0,156596,NA,NA
OLAELEC,INE0LXG01040,2025-01-09,NSE,EQ,EQ,BUY,FALSE,20,76.8,404527891,NA,NA
BAJAJHFL,INE377Y01014,2025-01-08,NSE,EQ,EQ,BUY,FALSE,20,124.0,2166238,NA,NA
ASIANPAINT,INE021A01026,2025-01-07,NSE,EQ,EQ,BUY,FALSE,1,2289.6,212519,NA,NA
TATAMOTORS,INE155A01022,2025-01-07,NSE,EQ,EQ,BUY,FALSE,1,777.6,600664080,NA,NA
HAPPSTMNDS,INE419U01012,2025-01-07,NSE,EQ,EQ,BUY,FALSE,2,720.0,200523854,NA,NA
HAPPSTMNDS,INE419U01012,2025-01-07,NSE,EQ,EQ,BUY,FALSE,3,720.0,200523855,NA,NA
AARTIIND,INE769A01020,2025-01-07,NSE,EQ,EQ,BUY,FALSE,5,407.8,426364,NA,NA
BAJAJHFL,INE377Y01014,2025-01-06,NSE,EQ,EQ,BUY,FALSE,20,128.0,39498,NA,NA
OLAELEC,INE0LXG01040,2025-01-06,NSE,EQ,EQ,SELL,FALSE,50,79.93,403378247,NA,NA
TATATECH,INE142M01025,2025-01-03,NSE,EQ,EQ,BUY,FALSE,3,910.0,601057772,NA,NA
AARTIIND,INE769A01020,2025-01-03,NSE,EQ,EQ,BUY,FALSE,10,422.0,2322764,NA,NA
TATAMOTORS,INE155A01022,2025-01-03,NSE,EQ,EQ,SELL,FALSE,5,790.0,607846707,NA,NA
TATAMOTORS,INE155A01022,2025-01-02,NSE,EQ,EQ,BUY,FALSE,5,760.0,600049056,NA,NA
ASIANPAINT,INE021A01026,2025-01-01,NSE,EQ,EQ,BUY,FALSE,2,2310.0,2034311,NA,NA
HAPPSTMNDS,INE419U01012,2025-01-01,NSE,EQ,EQ,BUY,FALSE,5,725.7,205969166,NA,NA
COCHINSHIP,INE704P01025,2024-12-30,NSE,EQ,EQ,SELL,FALSE,5,1532.05,457077,NA,NA
YUKEN,INE384C01016,2024-12-30,NSE,EQ,EQ,BUY,FALSE,1,971.95,602001383,NA,NA
YUKEN,INE384C01016,2024-12-30,NSE,EQ,EQ,BUY,FALSE,1,972.15,602001384,NA,NA
YUKEN,INE384C01016,2024-12-30,NSE,EQ,EQ,BUY,FALSE,6,972.25,602001385,NA,NA
YUKEN,INE384C01016,2024-12-30,NSE,EQ,EQ,BUY,FALSE,2,972.3,602001386,NA,NA
HAPPSTMNDS,INE419U01012,2024-12-30,NSE,EQ,EQ,SELL,FALSE,10,752.95,207300779,NA,NA
BAJAJHFL,INE377Y01014,2024-12-27,NSE,EQ,EQ,BUY,FALSE,20,128.0,1381312,NA,NA
HAPPSTMNDS,INE419U01012,2024-12-26,NSE,EQ,EQ,BUY,FALSE,5,710.0,201030661,NA,NA
TATAMOTORS,INE155A01022,2024-12-26,NSE,EQ,EQ,BUY,FALSE,5,744.95,603587744,NA,NA
AARTIIND,INE769A01020,2024-12-24,NSE,EQ,EQ,BUY,FALSE,10,412.0,25498,NA,NA
TATAMOTORS,INE155A01022,2024-12-24,NSE,EQ,EQ,BUY,FALSE,5,739.8,602618741,NA,NA
TATATECH,INE142M01025,2024-12-24,NSE,EQ,EQ,BUY,FALSE,5,905.0,601154222,NA,NA
PNCINFRA,INE195J01029,2024-12-24,NSE,EQ,EQ,BUY,FALSE,10,310.0,401509494,NA,NA
COCHINSHIP,INE704P01025,2024-12-24,NSE,EQ,EQ,BUY,FALSE,2,1479.8,2740296,NA,NA
COCHINSHIP,INE704P01025,2024-12-23,NSE,EQ,EQ,BUY,FALSE,2,1485.0,1002173,NA,NA
PNCINFRA,INE195J01029,2024-12-16,NSE,EQ,EQ,BUY,FALSE,5,335.0,401316132,NA,NA
AARTIIND,INE769A01020,2024-12-13,NSE,EQ,EQ,BUY,FALSE,5,433.8,589326,NA,NA
TATAMOTORS,INE155A01022,2024-12-13,NSE,EQ,EQ,BUY,FALSE,2,788.2,600616364,NA,NA
SOUTHBANK,INE683A01023,2024-12-13,NSE,EQ,EQ,SELL,FALSE,100,25.5,601271239,NA,NA
BAJAJHFL,INE377Y01014,2024-12-12,NSE,EQ,EQ,BUY,FALSE,10,132.96,5708929,NA,NA
TATAMOTORS,INE155A01022,2024-12-12,NSE,EQ,EQ,BUY,FALSE,3,788.15,606218502,NA,NA
PNCINFRA,INE195J01029,2024-12-11,NSE,EQ,EQ,SELL,FALSE,10,344.7,402332035,NA,NA
FIVESTAR,INE128S01021,2024-12-11,NSE,EQ,EQ,BUY,FALSE,4,633.8,202356517,NA,NA
FIVESTAR,INE128S01021,2024-12-11,NSE,EQ,EQ,BUY,FALSE,1,633.8,202356518,NA,NA
HAPPSTMNDS,INE419U01012,2024-12-11,NSE,EQ,EQ,BUY,FALSE,5,762.45,202434267,NA,NA
TATAMOTORS,INE155A01022,2024-12-10,NSE,EQ,EQ,SELL,FALSE,5,810.0,604246945,NA,NA
TATATECH,INE142M01025,2024-12-10,NSE,EQ,EQ,BUY,FALSE,2,948.55,604051346,NA,NA
FIVESTAR,INE128S01021,2024-12-10,NSE,EQ,EQ,BUY,FALSE,5,631.8,203861904,NA,NA
TATAMOTORS,INE155A01022,2024-12-05,NSE,EQ,EQ,BUY,FALSE,2,789.25,605360511,NA,NA
OLAELEC,INE0LXG01040,2024-12-05,NSE,EQ,EQ,SELL,FALSE,30,96.0,400784790,NA,NA
PNCINFRA,INE195J01029,2024-12-03,NSE,EQ,EQ,BUY,FALSE,10,298.5,401103293,NA,NA
HAPPSTMNDS,INE419U01012,2024-12-03,NSE,EQ,EQ,SELL,FALSE,1,770.05,203823837,NA,NA
HAPPSTMNDS,INE419U01012,2024-12-03,NSE,EQ,EQ,SELL,FALSE,6,770.0,203823838,NA,NA
HAPPSTMNDS,INE419U01012,2024-12-03,NSE,EQ,EQ,SELL,FALSE,2,770.0,203823839,NA,NA
FIVESTAR,INE128S01021,2024-12-03,NSE,EQ,EQ,BUY,FALSE,1,635.85,206690885,NA,NA
